X,Y,record_id,street_num,street_dir,street_name,street_type,date_status,description,owner_name,contractor_name,contractor_business_name,contractor_address,task,status,parcel_id,lon,lat,ObjectId
,,DEM2021-02013,8950,,DAILEY,COURT,2021/09/21 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",FEDERAL NATIONAL MORTGAGE ASSOC,,GAYANGA CO.,1420 WASHINGTON BLVD,Permit Issuance,Issued,,,,5084
-83.161238,42.266338,DEM2021-02014,3010,,ELECTRIC,,2021/09/21 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department","DUFF, GERTRUDE",,GAYANGA CO.,1420 WASHINGTON BLVD,Permit Issuance,Issued,20014145,-83.161238,42.266338,5085
-83.122677,42.358771,DEM2021-02015,4949,,IVANHOE,,2021/09/21 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,GAYANGA CO.,1420 WASHINGTON BLVD,Permit Issuance,Issued,14002332,-83.122677,42.358771,5086
-83.132776,42.3606,DEM2021-02016,5535,,HILLSBORO,,2021/09/21 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department","MCCRANEY, VINCENT M",,GAYANGA CO.,1420 WASHINGTON BLVD,Permit Issuance,Issued,16003867,-83.132776,42.3606,5087
-83.137713,42.351114,DEM2021-02017,6435,,BELFAST,,2021/09/21 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,GAYANGA CO.,1420 WASHINGTON BLVD,Permit Issuance,Issued,18004733,-83.137713,42.351114,5088
-83.139278,42.347683,DEM2021-02018,6725,,MAJESTIC,,2021/09/21 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,GAYANGA CO.,1420 WASHINGTON BLVD,Permit Issuance,Issued,18004523,-83.139278,42.347683,5089
-83.139066,42.348164,DEM2021-02019,6696,,MAJESTIC,,2021/09/21 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,GAYANGA CO.,1420 WASHINGTON BLVD,Permit Issuance,Issued,18004530,-83.139066,42.348164,5090
-83.124042,42.351032,DEM2021-02020,6433,,VAN COURT,,2021/09/21 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,GAYANGA CO.,1420 WASHINGTON BLVD,Permit Issuance,Issued,16012222,-83.124042,42.351032,5091
-83.122729,42.349924,DEM2021-02021,6330,,VAN COURT,,2021/09/21 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,GAYANGA CO.,1420 WASHINGTON BLVD,Permit Issuance,Issued,16012197,-83.122729,42.349924,5092
-83.181256,42.397667,DEM2021-01300,14827,,LESURE,,2021/05/27 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,SC ENVIRONMENTAL/NICHOLAS KOSTER,1234 WASHINGTON BLVD,Permit Issuance,Issued,22033255,-83.181256,42.397667,5093
,,DEM2021-02022,8901,,DAILEY,COURT,2021/09/21 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,GAYANGA CO.,1420 WASHINGTON BLVD,Permit Issuance,Issued,,,,5094
-83.124816,42.353333,DEM2021-02023,5328,,SEEBALDT,,2021/09/21 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,GAYANGA CO.,1420 WASHINGTON BLVD,Permit Issuance,Issued,16002338,-83.124816,42.353333,5095
-83.106017,42.435981,DEM2021-02024,19422,,DANBURY,,2021/09/21 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,INNER CITY CONTRACTING,18701 GRAND RIVER AVE,Permit Issuance,Issued,1009163,-83.106017,42.435981,5096
-83.106015,42.435899,DEM2021-02025,19416,,DANBURY,,2021/09/21 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,INNER CITY CONTRACTING,18701 GRAND RIVER AVE,Permit Issuance,Issued,1009162,-83.106015,42.435899,5097
-83.106019,42.436063,DEM2021-02026,19428,,DANBURY,,2021/09/21 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department","JAMEEL, JALAL Y",,INNER CITY CONTRACTING,18701 GRAND RIVER AVE,Permit Issuance,Issued,1009164,-83.106019,42.436063,5098
-83.07429,42.413396,DEM2021-02027,13560,,GODDARD,,2021/09/21 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department","LABREW, IRVIN",,INNER CITY CONTRACTING,18701 GRAND RIVER AVE,Permit Issuance,Issued,9013893,-83.07429,42.413396,5099
-83.049467,42.421125,DEM2021-02028,17268,,MOENART,,2021/09/21 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,INNER CITY CONTRACTING,18701 GRAND RIVER AVE,Permit Issuance,Issued,13015654,-83.049467,42.421125,5100
-83.124649,42.352936,DEM2021-02029,5333,,SEEBALDT,,2021/09/21 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,GAYANGA CO.,1420 WASHINGTON BLVD,Permit Issuance,Issued,16002306,-83.124649,42.352936,5101
-83.134017,42.301734,DEM2021-02030,9228,,LONGWORTH,,2021/09/21 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department","KAY BEE KAY PROPERTIES, LLC",,GAYANGA CO.,1420 WASHINGTON BLVD,Permit Issuance,Issued,20002962,-83.134017,42.301734,5102
-83.124458,42.352399,DEM2021-02031,5342,,LARCHMONT,,2021/09/21 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,GAYANGA CO.,1420 WASHINGTON BLVD,Permit Issuance,Issued,16002228,-83.124458,42.352399,5103
-83.146922,42.280861,DEM2021-02032,1092,,LIDDESDALE,,2021/09/21 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,GAYANGA CO.,1420 WASHINGTON BLVD,Permit Issuance,Issued,20013649,-83.146922,42.280861,5104
-83.14641,42.280849,DEM2021-02033,1079,,LIDDESDALE,,2021/09/21 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,GAYANGA CO.,1420 WASHINGTON BLVD,Permit Issuance,Issued,20013235,-83.14641,42.280849,5105
,,DEM2021-02034,19342,,RENO,,2021/09/21 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,GAYANGA CO.,1420 WASHINGTON BLVD,Permit Issuance,Issued,,,,5106
-83.109904,42.392741,DEM2021-02239,1691,,LESLIE,,2021/10/12 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",LECORE D GOODWIN,,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,6003582,-83.109904,42.392741,5107
-82.969082,42.42618,DEM2021-02340,14850,,TROESTER,,2021/10/19 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,DMC CONSULTANTS INC,13500 FOLEY,Permit Issuance,Issued,21016606,-82.969082,42.42618,5108
-82.983863,42.441609,DEM2021-02240,13675,,TACOMA,,2021/10/12 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,DMC CONSULTANTS INC,13500 FOLEY,Permit Issuance,Issued,21023756,-82.983863,42.441609,5109
-83.12547,42.361719,DEM2021-02035,4890,,EDMONTON,,2021/09/22 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department","LOGAN, LEOLA L",,GAYANGA CO.,1420 WASHINGTON BLVD,Permit Issuance,Issued,16003514,-83.12547,42.361719,5110
-82.9375,42.394463,DEM2021-01401,3983,,DEVONSHIRE,,2021/06/08 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",PENN STATE ENERGY LLC,,INNER CITY CONTRACTING,18701 GRAND RIVER AVE,Permit Issuance,Issued,21070663,-82.9375,42.394463,5111
-83.137627,42.347373,DEM2021-01301,6659,,CLIFTON,,2021/05/27 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department","WILLIAMS, AZELEAN O",,SC ENVIRONMENTAL/NICHOLAS KOSTER,1234 WASHINGTON BLVD,Permit Issuance,Issued,18004420,-83.137627,42.347373,5112
-82.976451,42.432981,DEM2021-02341,14239,,SARATOGA,,2021/10/19 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,DMC CONSULTANTS INC,13500 FOLEY,Permit Issuance,Issued,21019171,-82.976451,42.432981,5113
-83.232425,42.354373,DEM2021-02036,8423,,MINOCK,,2021/09/22 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",GLOBAL PREMIER ASSET SERVICING,,GAYANGA CO.,1420 WASHINGTON BLVD,Permit Issuance,Issued,22091512,-83.232425,42.354373,5114
-83.005542,42.436561,DEM2021-02241,19300,,ALBION,,2021/10/12 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department","OLIVER, JANIE & FOMBY, WILLIE",,DMC CONSULTANTS INC,13500 FOLEY,Permit Issuance,Issued,17014263,-83.005542,42.436561,5115
-83.081302,42.413188,DEM2021-01402,14045,,ORLEANS,,2021/06/08 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,Donald Snipes,"JUNIORS JRS CONSTRUCTION, LLC",19640 GRAND RIVER,Permit Issuance,Issued,9018256,-83.081302,42.413188,5116
-83.124735,42.346592,DEM2021-01100,6021,,COLFAX,,2021/05/24 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,INNER CITY CONTRACTING,18701 GRAND RIVER AVE,Permit Issuance,Issued,16014119,-83.124735,42.346592,5117
-83.142155,42.343379,DEM2021-01302,7320,,WHEELER,,2021/05/27 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,SC ENVIRONMENTAL/NICHOLAS KOSTER,1234 WASHINGTON BLVD,Permit Issuance,Issued,18004057,-83.142155,42.343379,5118
-83.147102,42.345625,DEM2021-02037,7259,,MCDONALD,,2021/09/22 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,GAYANGA CO.,1420 WASHINGTON BLVD,Permit Issuance,Issued,18013784,-83.147102,42.345625,5119
-83.142993,42.401,DEM2021-02342,6447,,DESOTO,,2021/10/19 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,16006266,-83.142993,42.401,5120
-83.156026,42.401954,DEM2021-02242,8562,,ELLSWORTH,,2021/10/12 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,SALENBIEN TRUCKING AND EXCAVATING,9217 ANN ARBOR RD,Permit Issuance,Issued,16006744,-83.156026,42.401954,5121
-83.031644,42.38867,DEM2021-02137,7814,,SHERWOOD,,2021/10/07 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,INNER CITY CONTRACTING,18701 GRAND RIVER AVE,Permit Issuance,Issued,15011866,-83.031644,42.38867,5122
-82.985137,42.445256,DEM2021-01201,20100,,SCHOENHERR,,2021/05/26 00:00:00+00,"WRECK AND REMOVE per code.
(SUBJECT TO ALL APPLICABLE FEDERAL, STATE, AND LOCAL EXECUTIVE ORDERS)",BOYS & GIRLS CLUBS-METRO DETROIT,,INNER CITY CONTRACTING,18701 GRAND RIVER AVE,Permit Issuance,Issued,21029555,-82.985137,42.445256,5123
-82.966529,42.434733,DEM2021-02440,15067,,FORDHAM,,2021/10/19 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,HOMRICH  WRECKING,"65 CADILLAC SQ., SUITE # 2701",Permit Issuance,Issued,21019920,-82.966529,42.434733,5124
-83.136815,42.370773,DEM2021-01403,9977,,BELLETERRE,,2021/06/08 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DIVERSIFIED INVESTMENT ASSO LLC,,"RICKMAN ENTERPRISE GROUP, LLC",15533 Wodrow Wilson,Permit Issuance,Issued,16018443,-83.136815,42.370773,5125
,,DEM2021-01404,6501,,COLFAX,,2021/06/08 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,"RICKMAN ENTERPRISE GROUP, LLC",15533 Wodrow Wilson,Permit Issuance,Issued,,,,5126
-83.110332,42.380268,DEM2021-01405,2427,,CALVERT,,2021/06/08 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department","BROWN , CHARLES",,SC ENVIRONMENTAL/NICHOLAS KOSTER,1234 WASHINGTON BLVD,Permit Issuance,Issued,10002968,-83.110332,42.380268,5127
-83.136524,42.369986,DEM2021-01406,9919,,BELLETERRE,,2021/06/08 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,"RICKMAN ENTERPRISE GROUP, LLC",15533 Wodrow Wilson,Permit Issuance,Issued,16018450,-83.136524,42.369986,5128
-83.164619,42.367195,DEM2021-01407,9625,,MENDOTA,,2021/06/08 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,"RICKMAN ENTERPRISE GROUP, LLC",15533 Wodrow Wilson,Permit Issuance,Issued,18017304,-83.164619,42.367195,5129
,,DEM2021-01840,12831,,MONTVILLE,PLACE,2021/09/10 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,GAYANGA CO.,1420 WASHINGTON BLVD,Permit Issuance,Issued,,,,5130
,,DEM2021-01841,6334,,ALASKA,STREET,2021/09/10 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,GAYANGA CO.,1420 WASHINGTON BLVD,Permit Issuance,Issued,,,,5131
-83.11558,42.391965,DEM2021-01842,2276,,GLENDALE,,2021/09/10 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department","UZAIR ASSETS, LLC",,GAYANGA CO.,1420 WASHINGTON BLVD,Permit Issuance,Issued,,-83.11558,42.391965,5132
-83.147653,42.357522,DEM2021-01843,8541,,ALPINE,,2021/09/10 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department","HUNTER, CHARLES B",,GAYANGA CO.,1420 WASHINGTON BLVD,Permit Issuance,Issued,16025122,-83.147653,42.357522,5133
-83.157216,42.374225,DEM2021-01844,11644,,KENTUCKY,,2021/09/10 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,GAYANGA CO.,1420 WASHINGTON BLVD,Permit Issuance,Issued,18015703,-83.157216,42.374225,5134
-82.987954,42.37718,DEM2021-01845,3837,,ST CLAIR,,2021/09/10 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,GAYANGA CO.,1420 WASHINGTON BLVD,Permit Issuance,Issued,21038988,-82.987954,42.37718,5135
-83.007245,42.389133,DEM2021-01846,6002,,BELVIDERE,,2021/09/10 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,GAYANGA CO.,1420 WASHINGTON BLVD,Permit Issuance,Issued,19007688.001,-83.007245,42.389133,5136
,,DEM2021-01847,7661,,BRACE,,2021/09/10 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department","WOODS, RONDELE",,HOMRICH  WRECKING,"65 CADILLAC SQ., SUITE # 2701",Permit Issuance,Issued,,,,5137
-82.987048,42.377721,DEM2021-01848,3843,,HARDING,,2021/09/10 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,GAYANGA CO.,1420 WASHINGTON BLVD,Permit Issuance,Issued,21039782,-82.987048,42.377721,5138
,,DEM2021-01849,3934,,FRENCH,ROAD,2021/09/10 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,GAYANGA CO.,1420 WASHINGTON BLVD,Permit Issuance,Issued,,,,5139
-82.986372,42.376776,DEM2021-01850,3767,,HARDING,,2021/09/10 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,GAYANGA CO.,1420 WASHINGTON BLVD,Permit Issuance,Issued,21039795,-82.986372,42.376776,5140
-83.007071,42.388925,DEM2021-01851,5978,,BELVIDERE,,2021/09/10 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,GAYANGA CO.,1420 WASHINGTON BLVD,Permit Issuance,Issued,19007685,-83.007071,42.388925,5141
-83.166336,42.388553,DEM2021-01852,13910,,MONTE VISTA,,2021/09/14 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,GAYANGA CO.,1420 WASHINGTON BLVD,Permit Issuance,Issued,16044560,-83.166336,42.388553,5142
-83.166831,42.388829,DEM2021-01853,13931,,MONTE VISTA,,2021/09/14 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,GAYANGA CO.,1420 WASHINGTON BLVD,Permit Issuance,Issued,16045122,-83.166831,42.388829,5143
-82.987662,42.376728,DEM2021-01854,3797,,ST CLAIR,,2021/09/14 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,GAYANGA CO.,1420 WASHINGTON BLVD,Permit Issuance,Issued,21038994,-82.987662,42.376728,5144
-82.988558,42.377959,DEM2021-01855,3899,,ST CLAIR,,2021/09/14 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,GAYANGA CO.,1420 WASHINGTON BLVD,Permit Issuance,Issued,21038978,-82.988558,42.377959,5145
-83.127144,42.378686,DEM2021-01856,4014,,WEBB,,2021/09/14 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department","FLAKES, CORDALE L",,GAYANGA CO.,1420 WASHINGTON BLVD,Permit Issuance,Issued,14003966,-83.127144,42.378686,5146
-82.98801,42.378023,DEM2021-01857,3890,,ST CLAIR,,2021/09/14 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,GAYANGA CO.,1420 WASHINGTON BLVD,Permit Issuance,Issued,21038615,-82.98801,42.378023,5147
-83.125633,42.352553,DEM2021-01858,5393,,SEEBALDT,,2021/09/14 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department","WAKEFIELD, D ANGELO",,GAYANGA CO.,1420 WASHINGTON BLVD,Permit Issuance,Issued,16002316,-83.125633,42.352553,5148
-83.124358,42.353041,DEM2021-01859,5317,,SEEBALDT,,2021/09/14 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,GAYANGA CO.,1420 WASHINGTON BLVD,Permit Issuance,Issued,16002303,-83.124358,42.353041,5149
-83.124183,42.353147,DEM2021-01860,5303,,SEEBALDT,,2021/09/14 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,GAYANGA CO.,1420 WASHINGTON BLVD,Permit Issuance,Issued,16002301,-83.124183,42.353147,5150
,,DEM2021-01861,6370,,VAN COURT,,2021/09/14 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,GAYANGA CO.,1420 WASHINGTON BLVD,Permit Issuance,Issued,,,,5151
-83.123593,42.351198,DEM2021-01862,6430,,VAN COURT,,2021/09/14 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,GAYANGA CO.,1420 WASHINGTON BLVD,Permit Issuance,Issued,16012214,-83.123593,42.351198,5152
,,DEM2021-01863,6384,,VAN COURT,,2021/09/14 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,GAYANGA CO.,1420 WASHINGTON BLVD,Permit Issuance,Issued,,,,5153
,,DEM2021-01864,6421,,VAN COURT,,2021/09/14 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,GAYANGA CO.,1420 WASHINGTON BLVD,Permit Issuance,Issued,,,,5154
-82.987958,42.377949,DEM2021-01865,3882,,ST CLAIR,,2021/09/14 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,GAYANGA CO.,1420 WASHINGTON BLVD,Permit Issuance,Issued,21038614,-82.987958,42.377949,5155
-83.166913,42.389964,DEM2021-01866,14017,,MONTE VISTA,,2021/09/14 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",COME UP PROPERTIES LLC,,GAYANGA CO.,1420 WASHINGTON BLVD,Permit Issuance,Issued,16045110,-83.166913,42.389964,5156
-83.129797,42.37852,DEM2021-01867,4240,,TUXEDO,,2021/09/14 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,GAYANGA CO.,1420 WASHINGTON BLVD,Permit Issuance,Issued,14004041,-83.129797,42.37852,5157
-83.129683,42.378564,DEM2021-01868,4232,,TUXEDO,,2021/09/14 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,GAYANGA CO.,1420 WASHINGTON BLVD,Permit Issuance,Issued,14004042,-83.129683,42.378564,5158
-83.156704,42.374617,DEM2021-01869,11671,,INDIANA,,2021/09/14 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,GAYANGA CO.,1420 WASHINGTON BLVD,Permit Issuance,Issued,18015552,-83.156704,42.374617,5159
-83.166423,42.390719,DEM2021-01870,14136,,MONTE VISTA,,2021/09/14 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,GAYANGA CO.,1420 WASHINGTON BLVD,Permit Issuance,Issued,16044581,-83.166423,42.390719,5160
-82.988447,42.377842,DEM2021-01871,3889,,ST CLAIR,,2021/09/14 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department","BURRELL, JOHN E",,GAYANGA CO.,1420 WASHINGTON BLVD,Permit Issuance,Issued,21038979,-82.988447,42.377842,5161
-82.987555,42.376585,DEM2021-01872,3789,,ST CLAIR,,2021/09/14 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department","WEBSTER, CORNELIUS",,GAYANGA CO.,1420 WASHINGTON BLVD,Permit Issuance,Issued,21038996,-82.987555,42.376585,5162
-82.988971,42.378643,DEM2021-01873,3955,,ST CLAIR,,2021/09/14 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,GAYANGA CO.,1420 WASHINGTON BLVD,Permit Issuance,Issued,21038969,-82.988971,42.378643,5163
-83.122454,42.349561,DEM2021-01874,6300,,VAN COURT,,2021/09/14 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,GAYANGA CO.,1420 WASHINGTON BLVD,Permit Issuance,Issued,16012192,-83.122454,42.349561,5164
,,DEM2021-01875,4007,,FRENCH,ROAD,2021/09/14 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department",DETROIT LAND BANK AUTHORITY,,GAYANGA CO.,1420 WASHINGTON BLVD,Permit Issuance,Issued,,,,5165
-83.147084,42.28161,DEM2021-01876,1051,,LIEBOLD,,2021/09/14 00:00:00+00,"Wreck and remove debris per code
Subject to all applicable federal, state, and local executive orders
Permit to be billed to demolition department","STEWART, EARTHA",,GAYANGA CO.,1420 WASHINGTON BLVD,Permit Issuance,Issued,20013709,-83.147084,42.28161,5166
